eval_set,model,model_display_name,diagnostic_source,dataset_variant,prompt_mode,n_pairs,n_valid_pairs,strict_ccc,correct_flip_rate,wrong_flip_rate,invariant_yes_rate,invariant_no_rate,scca,signed_ccc,invalid_pair_rate,split
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1673,1673,0.4769874476987448,0.30484160191273163,0.17214584578601316,0.29468021518230725,0.228332337118948,0.30484160191273163,0.13269575612671847,0.0,50
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1673,1673,0.4722056186491333,0.30245068738792585,0.16975493126120741,0.2719665271966527,0.255827854154214,0.30245068738792585,0.13269575612671844,0.0,50
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1673,1673,0.4877465630603706,0.3161984459055589,0.17154811715481172,0.2731619844590556,0.2390914524805738,0.3161984459055589,0.14465032875074718,0.0,50
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1763,1763,0.44072603516732844,0.2881452070334657,0.15258082813386273,0.2631877481565513,0.29608621667612023,0.2881452070334657,0.13556437889960296,0.0,51
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1763,1763,0.4401588201928531,0.2955190017016449,0.14463981849120816,0.3471355643788996,0.2127056154282473,0.2955190017016449,0.15087918321043675,0.0,51
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1763,1763,0.4384571752694271,0.2932501418037436,0.1452070334656835,0.31877481565513327,0.24276800907543958,0.2932501418037436,0.1480431083380601,0.0,51
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1763,1763,0.4418604651162791,0.2994895065229722,0.14237095859330687,0.3511060692002269,0.20703346568349404,0.2994895065229722,0.15711854792966531,0.0,51
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1967,1967,0.47127605490594815,0.3253685815963396,0.14590747330960854,0.2841891204880529,0.24453482460599898,0.3253685815963396,0.17946110828673104,0.0,52
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1967,1967,0.5236400610066091,0.3594306049822064,0.16420945602440265,0.3233350279613625,0.15302491103202848,0.3594306049822064,0.19522114895780376,0.0,52
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1967,1967,0.49008642602948654,0.3609557702084393,0.12913065582104727,0.35129639044229793,0.15861718352821555,0.3609557702084393,0.231825114387392,0.0,52
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1967,1967,0.4626334519572954,0.3223182511438739,0.14031520081342144,0.3070665988815455,0.23029994916115912,0.3223182511438739,0.18200305033045247,0.0,52
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1679,1679,0.4991066110780226,0.33829660512209647,0.16081000595592615,0.30315664085765337,0.197736748064324,0.33829660512209647,0.17748659916617032,0.0,53
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1679,1679,0.532459797498511,0.3907087552114354,0.14175104228707563,0.3186420488385944,0.14889815366289458,0.3907087552114354,0.24895771292435975,0.0,53
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1679,1679,0.5181655747468732,0.3764145324597975,0.14175104228707563,0.31983323406789754,0.1620011911852293,0.3764145324597975,0.23466349017272187,0.0,53
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1679,1679,0.5253126861226921,0.37343656938653963,0.15187611673615248,0.3138773079213818,0.16081000595592615,0.37343656938653963,0.22156045265038715,0.0,53
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1971,1971,0.4733637747336377,0.3297818366311517,0.14358193810248604,0.2800608828006088,0.2465753424657534,0.3297818366311517,0.18619989852866564,0.0,54
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1971,1971,0.4728564180618975,0.32623033992897005,0.14662607813292744,0.33079654997463215,0.1963470319634703,0.32623033992897005,0.1796042617960426,0.0,54
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1971,1971,0.4505327245053272,0.3236935565702689,0.12683916793505834,0.36276002029426685,0.18670725520040587,0.3236935565702689,0.19685438863521054,0.0,54
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1971,1971,0.4840182648401826,0.3455098934550989,0.1385083713850837,0.3236935565702689,0.19228817858954844,0.3455098934550989,0.2070015220700152,0.0,54
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1759,1759,0.4673109721432632,0.33939738487777144,0.12791358726549176,0.2717453098351336,0.2609437180216032,0.33939738487777144,0.21148379761227967,0.0,55
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1759,1759,0.47868106878908473,0.3365548607163161,0.14212620807276863,0.3297328027288232,0.1915861284820921,0.3365548607163161,0.19442865264354744,0.0,55
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1759,1759,0.4826606026151222,0.34849346219442867,0.13416714042069358,0.3160886867538374,0.20125071063104036,0.34849346219442867,0.2143263217737351,0.0,55
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1759,1759,0.49573621375781696,0.36895963615690736,0.1267765776009096,0.31552018192154635,0.18874360432063672,0.36895963615690736,0.24218305855599775,0.0,55
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1583,1583,0.474415666456096,0.3221730890713834,0.15224257738471256,0.22488945041061276,0.30069488313329124,0.3221730890713834,0.16993051168667087,0.0,56
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1583,1583,0.48768161718256475,0.3228048010107391,0.16487681617182565,0.28111181301326593,0.2312065698041693,0.3228048010107391,0.15792798483891346,0.0,56
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1583,1583,0.45293746051800376,0.3025900189513582,0.15034744156664562,0.2830069488313329,0.2640555906506633,0.3025900189513582,0.15224257738471256,0.0,56
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1583,1583,0.46873025900189513,0.3297536323436513,0.13897662665824384,0.29879974731522424,0.2324699936828806,0.3297536323436513,0.19077700568540745,0.0,56
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1731,1731,0.4581166955517042,0.3269786250722126,0.13113807047949164,0.2368573079145003,0.3050259965337955,0.3269786250722126,0.19584055459272096,0.0,57
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1731,1731,0.45984979780473717,0.34257654534950893,0.1172732524552282,0.30213749277874064,0.23801270941652225,0.34257654534950893,0.22530329289428075,0.0,57
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1731,1731,0.43963027151935297,0.3304448295782785,0.10918544194107452,0.30271519352975157,0.2576545349508954,0.3304448295782785,0.22125938763720396,0.0,57
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1731,1731,0.488157134604275,0.36857307914500287,0.1195840554592721,0.2628538417099942,0.24898902368573078,0.36857307914500287,0.24898902368573078,0.0,57
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1888,1888,0.4295550847457627,0.2886652542372881,0.1408898305084746,0.2854872881355932,0.2849576271186441,0.2886652542372881,0.14777542372881353,0.0,58
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1888,1888,0.4597457627118644,0.3029661016949153,0.15677966101694915,0.3024364406779661,0.2378177966101695,0.3029661016949153,0.14618644067796613,0.0,58
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1888,1888,0.4364406779661017,0.2854872881355932,0.15095338983050846,0.3082627118644068,0.2552966101694915,0.2854872881355932,0.13453389830508475,0.0,58
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1888,1888,0.4422669491525424,0.2997881355932203,0.14247881355932204,0.3289194915254237,0.2288135593220339,0.2997881355932203,0.15730932203389827,0.0,58
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1889,1889,0.4510322922181048,0.3112758073054526,0.1397564849126522,0.2885124404446797,0.26045526733721547,0.3112758073054526,0.17151932239280043,0.0,59
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1889,1889,0.5060878771836951,0.33192165166754894,0.1741662255161461,0.3250397035468502,0.16887241926945473,0.33192165166754894,0.15775542615140284,0.0,59
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1889,1889,0.5087347803070408,0.35627316040232926,0.1524616199047115,0.304923239809423,0.18634197988353626,0.35627316040232926,0.20381154049761777,0.0,59
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1889,1889,0.48703017469560617,0.33350979354155635,0.15352038115404976,0.35892006352567496,0.1540497617787189,0.33350979354155635,0.1799894123875066,0.0,59
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1706,1706,0.4331770222743259,0.2989449003516999,0.134232121922626,0.3388042203985932,0.22801875732708088,0.2989449003516999,0.1647127784290739,0.0,60
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1706,1706,0.45193434935521687,0.3288393903868699,0.123094958968347,0.37631887456037516,0.17174677608440797,0.3288393903868699,0.2057444314185229,0.0,60
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1706,1706,0.4413833528722157,0.324736225087925,0.11664712778429073,0.3669402110199297,0.19167643610785462,0.324736225087925,0.20808909730363426,0.0,60
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1706,1706,0.4536928487690504,0.32708089097303633,0.12661195779601406,0.36635404454865184,0.17995310668229778,0.32708089097303633,0.20046893317702227,0.0,60
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1690,1690,0.41893491124260357,0.278698224852071,0.14023668639053255,0.32781065088757394,0.2532544378698225,0.278698224852071,0.13846153846153847,0.0,61
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1690,1690,0.4485207100591716,0.2982248520710059,0.1502958579881657,0.34142011834319524,0.21005917159763313,0.2982248520710059,0.14792899408284022,0.0,61
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1690,1690,0.4461538461538462,0.30236686390532547,0.1437869822485207,0.33964497041420116,0.21420118343195266,0.30236686390532547,0.15857988165680476,0.0,61
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1690,1690,0.43431952662721895,0.2952662721893491,0.1390532544378698,0.36863905325443785,0.1970414201183432,0.2952662721893491,0.15621301775147928,0.0,61
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1816,1816,0.5137665198237885,0.3419603524229075,0.17180616740088106,0.2670704845814978,0.21916299559471367,0.3419603524229075,0.17015418502202645,0.0,62
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1816,1816,0.5082599118942731,0.3408590308370044,0.16740088105726872,0.3474669603524229,0.14427312775330398,0.3408590308370044,0.1734581497797357,0.0,62
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1816,1816,0.5374449339207048,0.3761013215859031,0.16134361233480177,0.30671806167400884,0.15583700440528633,0.3761013215859031,0.21475770925110133,0.0,62
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1816,1816,0.5231277533039648,0.3568281938325991,0.16629955947136563,0.31883259911894274,0.15803964757709252,0.3568281938325991,0.1905286343612335,0.0,62
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1893,1893,0.4527205493924987,0.29741151611199157,0.15530903328050713,0.2704701531959852,0.2768092974115161,0.29741151611199157,0.14210248283148444,0.0,63
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1893,1893,0.46909667194928684,0.3306920232435288,0.13840464870575805,0.306391970417327,0.22451135763338617,0.3306920232435288,0.19228737453777076,0.0,63
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1893,1893,0.4860010565240359,0.33544638140517696,0.15055467511885895,0.25409403063919705,0.25990491283676703,0.33544638140517696,0.184891706286318,0.0,63
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1893,1893,0.48388800845219226,0.32805071315372425,0.15583729529846804,0.2630744849445325,0.25303750660327523,0.32805071315372425,0.1722134178552562,0.0,63
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1669,1669,0.4547633313361294,0.3073696824445776,0.14739364889155182,0.2923906530856801,0.25284601557819053,0.3073696824445776,0.15997603355302575,0.0,64
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1669,1669,0.48412222887956863,0.32953864589574594,0.15458358298382266,0.3505092869982025,0.16536848412222888,0.32953864589574594,0.17495506291192328,0.0,64
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1669,1669,0.46494907130017976,0.33253445176752544,0.1324146195326543,0.37567405632115036,0.15937687237866988,0.33253445176752544,0.20011983223487115,0.0,64
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1669,1669,0.4799281006590773,0.335530257639305,0.14439784301977232,0.3457159976033553,0.1743559017375674,0.335530257639305,0.19113241461953268,0.0,64
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1536,1536,0.4837239583333333,0.3411458333333333,0.142578125,0.267578125,0.24869791666666666,0.3411458333333333,0.19856770833333331,0.0,65
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1536,1536,0.4921875,0.353515625,0.138671875,0.333984375,0.173828125,0.353515625,0.21484375,0.0,65
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1536,1536,0.5078125,0.3528645833333333,0.15494791666666666,0.298828125,0.193359375,0.3528645833333333,0.19791666666666666,0.0,65
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1536,1536,0.5006510416666666,0.3671875,0.13346354166666666,0.33203125,0.16731770833333334,0.3671875,0.23372395833333334,0.0,65
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1801,1801,0.41865630205441423,0.2887284841754581,0.12992781787895613,0.22043309272626319,0.3609106052193226,0.2887284841754581,0.15880066629650197,0.0,66
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1801,1801,0.4591893392559689,0.31593559133814547,0.14325374791782344,0.34980566352026654,0.19100499722376457,0.31593559133814547,0.17268184342032203,0.0,66
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1801,1801,0.4869516935036091,0.3448084397556913,0.14214325374791784,0.27651304830649637,0.23653525818989452,0.3448084397556913,0.20266518600777347,0.0,66
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1801,1801,0.4169905607995558,0.28262076624097726,0.13436979455857856,0.22765130483064963,0.3553581343697946,0.28262076624097726,0.1482509716823987,0.0,66
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1549,1549,0.4557779212395094,0.30277598450613297,0.15300193673337636,0.24790187217559717,0.2963202065848935,0.30277598450613297,0.1497740477727566,0.0,67
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1549,1549,0.4648160103292447,0.28082633957391867,0.18398967075532602,0.31504196255648803,0.22014202711426728,0.28082633957391867,0.09683666881859265,0.0,67
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1549,1549,0.4590058102001291,0.2905100064557779,0.1684958037443512,0.329244673983215,0.2117495158166559,0.2905100064557779,0.12201420271142671,0.0,67
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1549,1549,0.47191736604260814,0.30858618463524856,0.16333118140735958,0.3105229180116204,0.21755971594577148,0.30858618463524856,0.14525500322788898,0.0,67
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1648,1648,0.4381067961165049,0.32099514563106796,0.1171116504854369,0.23907766990291263,0.32281553398058255,0.32099514563106796,0.20388349514563106,0.0,68
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1648,1648,0.48847087378640774,0.37014563106796117,0.1183252427184466,0.3131067961165049,0.19842233009708737,0.37014563106796117,0.2518203883495146,0.0,68
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1648,1648,0.5109223300970874,0.3919902912621359,0.11893203883495146,0.2524271844660194,0.2366504854368932,0.3919902912621359,0.27305825242718446,0.0,68
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1648,1648,0.5018203883495146,0.37985436893203883,0.12196601941747573,0.29186893203883496,0.20631067961165048,0.37985436893203883,0.2578883495145631,0.0,68
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1692,1692,0.45508274231678486,0.30437352245862886,0.15070921985815602,0.3215130023640662,0.22340425531914893,0.30437352245862886,0.15366430260047284,0.0,69
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1692,1692,0.491725768321513,0.3333333333333333,0.15839243498817968,0.37174940898345155,0.13652482269503546,0.3333333333333333,0.17494089834515364,0.0,69
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1692,1692,0.5047281323877069,0.33865248226950356,0.1660756501182033,0.3404255319148936,0.15484633569739953,0.33865248226950356,0.17257683215130026,0.0,69
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1692,1692,0.49704491725768324,0.3475177304964539,0.1495271867612293,0.37706855791962174,0.12588652482269502,0.3475177304964539,0.1979905437352246,0.0,69
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1813,1813,0.419746276889134,0.2719249862107005,0.14782129067843353,0.2972972972972973,0.28295642581356867,0.2719249862107005,0.12410369553226697,0.0,70
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1813,1813,0.45725317153888584,0.30777716492002205,0.14947600661886376,0.2961941533370105,0.2465526751241037,0.30777716492002205,0.1583011583011583,0.0,70
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1813,1813,0.4506343077771649,0.305019305019305,0.1456150027578599,0.2906784335355764,0.25868725868725867,0.305019305019305,0.1594043022614451,0.0,70
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1813,1813,0.4638720353006067,0.30612244897959184,0.1577495863210149,0.2669608383894098,0.26916712630998346,0.30612244897959184,0.14837286265857694,0.0,70
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1823,1823,0.40756993965990124,0.29347229840921557,0.11409764125068568,0.29237520570488207,0.3000548546352167,0.29347229840921557,0.1793746571585299,0.0,71
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1823,1823,0.4607789358200768,0.3472298409215579,0.11354909489851893,0.36588041689522766,0.17334064728469556,0.3472298409215579,0.23368074602303895,0.0,71
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1823,1823,0.4701042238069117,0.35655512890839275,0.11354909489851893,0.34448710916072406,0.18540866703236422,0.35655512890839275,0.2430060340098738,0.0,71
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1823,1823,0.4684585847504114,0.3406472846955568,0.12781130005485464,0.3488754799780581,0.18266593527153044,0.3406472846955568,0.21283598464070214,0.0,71
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1770,1770,0.4378531073446328,0.3022598870056497,0.13559322033898305,0.22033898305084745,0.3418079096045198,0.3022598870056497,0.16666666666666666,0.0,72
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1770,1770,0.4943502824858757,0.35480225988700564,0.13954802259887006,0.26101694915254237,0.24463276836158193,0.35480225988700564,0.21525423728813559,0.0,72
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1770,1770,0.4581920903954802,0.3271186440677966,0.1310734463276836,0.2598870056497175,0.28192090395480224,0.3271186440677966,0.196045197740113,0.0,72
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1770,1770,0.43050847457627117,0.3050847457627119,0.12542372881355932,0.24745762711864408,0.3220338983050847,0.3050847457627119,0.17966101694915257,0.0,72
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1782,1782,0.49382716049382713,0.3378226711560045,0.15600448933782268,0.2957351290684624,0.21043771043771045,0.3378226711560045,0.18181818181818182,0.0,73
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1782,1782,0.49326599326599324,0.3338945005611672,0.15937149270482603,0.33164983164983164,0.1750841750841751,0.3338945005611672,0.17452300785634117,0.0,73
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1782,1782,0.510662177328844,0.3608305274971942,0.14983164983164984,0.3159371492704826,0.1734006734006734,0.3608305274971942,0.21099887766554434,0.0,73
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1782,1782,0.5084175084175084,0.345679012345679,0.1627384960718294,0.3114478114478115,0.18013468013468015,0.345679012345679,0.18294051627384958,0.0,73
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1619,1619,0.47004323656578134,0.31006794317479924,0.1599752933909821,0.29277331686226066,0.237183446571958,0.31006794317479924,0.15009264978381714,0.0,74
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1619,1619,0.4768375540457072,0.31068560840024706,0.16615194564546015,0.31747992588017293,0.20568252007411983,0.31068560840024706,0.1445336627547869,0.0,74
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1619,1619,0.47004323656578134,0.31006794317479924,0.1599752933909821,0.33662754786905497,0.1933292155651637,0.31006794317479924,0.15009264978381714,0.0,74
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1619,1619,0.4830142063001853,0.31871525633106856,0.16429894996911673,0.3211859172328598,0.1957998764669549,0.31871525633106856,0.15441630636195183,0.0,74
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1873,1873,0.4175120128136679,0.2717565403096636,0.14575547250400428,0.28830752802989856,0.29418045915643354,0.2717565403096636,0.12600106780565934,0.0,75
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1873,1873,0.44954618259476775,0.29311265349706356,0.15643352909770422,0.34543513080619326,0.20501868659903896,0.29311265349706356,0.13667912439935934,0.0,75
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1873,1873,0.4591564335290977,0.3043246129204485,0.15483182060864922,0.32888414308595837,0.21195942338494395,0.3043246129204485,0.14949279231179927,0.0,75
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1873,1873,0.44901227976508273,0.2936465563267485,0.1553657234383342,0.34863854778430325,0.20234917245061398,0.2936465563267485,0.1382808328884143,0.0,75
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1873,1873,0.4442071542979178,0.27869727709556863,0.16550987720234916,0.2562733582487987,0.2995194874532835,0.27869727709556863,0.11318739989321946,0.0,76
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1873,1873,0.46930058729311264,0.30646022423918845,0.1628403630539242,0.32888414308595837,0.201815269620929,0.30646022423918845,0.14361986118526426,0.0,76
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1873,1873,0.47143619861185265,0.3182060864922584,0.15323011211959423,0.3134009610250934,0.21516284036305391,0.3182060864922584,0.16497597437266417,0.0,76
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1873,1873,0.47143619861185265,0.30859583555792847,0.1628403630539242,0.3203416978109984,0.20822210357714896,0.30859583555792847,0.14575547250400428,0.0,76
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1685,1685,0.49910979228486646,0.32344213649851633,0.17566765578635016,0.2551928783382789,0.2456973293768546,0.32344213649851633,0.14777448071216617,0.0,77
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1685,1685,0.5264094955489614,0.34065281899109795,0.18575667655786351,0.31572700296735906,0.15786350148367953,0.34065281899109795,0.15489614243323443,0.0,77
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1685,1685,0.5584569732937685,0.37091988130563797,0.18753709198813057,0.2599406528189911,0.18160237388724035,0.37091988130563797,0.1833827893175074,0.0,77
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1685,1685,0.544213649851632,0.3572700296735905,0.18694362017804153,0.2913946587537092,0.16439169139465876,0.3572700296735905,0.17032640949554897,0.0,77
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1711,1711,0.43366452367036823,0.29748684979544127,0.13617767387492694,0.28170660432495614,0.2846288720046756,0.29748684979544127,0.16130917592051433,0.0,78
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1711,1711,0.47574517825832846,0.33664523670368207,0.13909994155464642,0.3173582700175336,0.20689655172413793,0.33664523670368207,0.19754529514903565,0.0,78
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,confidence_by_query,1711,1711,0.4354178842781999,0.304500292226768,0.1309175920514319,0.3308007013442431,0.23378141437755698,0.304500292226768,0.17358270017533609,0.0,78
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,query_router,1711,1711,0.45412039742840443,0.32378725891291643,0.13033313851548803,0.33547632963179425,0.2104032729398013,0.32378725891291643,0.1934541203974284,0.0,78
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_nl,1829,1829,0.5046473482777474,0.34226353198469106,0.16238381629305632,0.24822307271733188,0.24712957900492072,0.34226353198469106,0.17987971569163475,0.0,79
control_cv,qwen3_8b,Qwen3-8B,adaptive_routing,adaptive_routing,always_symbolic,1829,1829,0.4991798797156916,0.33515582285401857,0.16402405686167304,0.34335702569710225,0.15746309458720611,0.33515582285401857,0.17113176599234553,0.0,79
